,Store Number,City,Total Sales,Total Sales mean,County Number,Price per Liter mean_x,Zip Code,Total Volume Sold (Liters),Total Volume Sold (Liters) mean,Total Margin mean,2015 Sales,2015 Sales mean,Price per Liter mean_y,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales,2016 Sales mean,Price per Liter mean,2016 Volume Sold (Liters),2016 Volume Sold (Liters) mean,2016 Margin mean,2016 Sales Q1
1020,4905,ROCKWELL CITY,3675.58,48.3628947368,13.0,10.1829652256,50579,396.87,5.22197368421,16.1525,2906.29,46.1315873016,10.1752324263,325.62,5.16857142857,15.4141269841,1213.62,769.29,59.1761538462,10.2204395604,71.25,5.48076923077,19.7307692308,769.29
1021,4907,CEDAR FALLS,9384.13,83.786875,7.0,16.2997500543,50613,757.38,6.76232142857,27.9825892857,7768.07,80.9173958333,16.7636568094,630.28,6.56541666667,27.0305208333,413.78,1616.06,101.00375,13.5163095238,127.1,7.94375,33.695,1616.06
1022,4908,ELKADER,6510.71,65.7647474747,22.0,16.4582220703,52043,596.38,6.02404040404,22.4477777778,5887.23,72.6818518519,16.4066805904,549.63,6.78555555556,24.8698765432,556.72,623.48,34.6377777778,16.6901587302,46.75,2.59722222222,11.5483333333,623.48
1023,4909,ROCK VALLEY,11458.13,121.895,84.0,14.3716666667,51247,954.9,10.1585106383,40.7818085106,9541.14,125.541315789,15.1816353383,754.9,9.93289473684,41.9882894737,500.31,1916.99,106.499444444,10.9517989418,200.0,11.1111111111,35.6877777778,1916.99
1024,4910,WATERLOO,16279.09,114.641478873,7.0,21.0735454393,50702,906.34,6.38267605634,38.2580985915,13182.17,113.639396552,21.2660006158,714.82,6.16224137931,37.9282758621,342.0,3096.92,119.112307692,20.2148992674,191.52,7.36615384615,39.7296153846,3096.92
1025,4911,PRINCETON,2469.86,63.3297435897,82.0,14.4765201465,52768,251.04,6.43692307692,21.1174358974,2199.21,64.6826470588,14.7675770308,221.29,6.50852941176,21.5691176471,535.68,270.65,54.13,12.4973333333,29.75,5.95,18.046,270.65
1026,4912,ELDRIDGE,4109.11,100.222195122,82.0,17.1198373984,52748,297.9,7.26585365854,33.5704878049,3134.61,104.487,17.2783809524,219.9,7.33,35.047,2308.51,974.5,88.5909090909,16.6874458874,78.0,7.09090909091,29.5436363636,974.5
1027,4914,CEDAR FALLS,11842.57,104.801504425,7.0,14.3050400337,50613,959.65,8.49247787611,35.0230088496,9152.07,99.4790217391,14.4354244306,755.55,8.2125,33.2291304348,977.04,2690.5,128.119047619,13.7338321995,204.1,9.71904761905,42.8819047619,2690.5
1028,4915,BETTENDORF,1580.99,68.7386956522,82.0,17.5025839489,52722,102.81,4.47,22.9430434783,1359.54,79.9729411765,18.4701625976,84.31,4.95941176471,26.6958823529,701.1,221.45,36.9083333333,14.7611111111,18.5,3.08333333333,12.31,221.45
1029,4917,PERRY,2882.35,50.5675438596,25.0,15.7768117654,50220,244.04,4.28140350877,16.8898245614,2218.52,50.4209090909,15.3011078823,200.09,4.5475,16.8475,3928.69,663.83,51.0638461538,17.3868864469,43.95,3.38076923077,17.0330769231,663.83
1030,4919,ALTOONA,4992.75,101.892857143,77.0,15.8898770878,50009,359.76,7.34204081633,34.0636734694,3954.84,104.074736842,16.317587586,285.51,7.51342105263,34.8163157895,543.12,1037.91,94.3554545455,14.4123317303,74.25,6.75,31.4636363636,1037.91
1031,4921,CEDAR RAPIDS,5856.52,65.0724444444,57.0,18.355689069,52404,406.21,4.51344444444,21.7085555556,4792.44,69.4556521739,19.2927387927,316.46,4.58637681159,23.1715942029,53.4,1064.08,50.6704761905,15.2768114054,89.75,4.27380952381,16.9014285714,1064.08
1032,4923,AURELIA,2061.06,187.369090909,18.0,15.5135930736,51005,157.5,14.3181818182,63.1363636364,1502.82,166.98,12.0692063492,139.5,15.5,56.4733333333,323.36,558.24,279.12,31.0133333333,18.0,9.0,93.12,558.24
1033,4924,NASHUA,6267.04,72.8725581395,19.0,16.0918660022,50658,511.25,5.94476744186,24.323255814,4879.24,82.6989830508,16.0970702179,385.55,6.53474576271,27.6108474576,1891.17,1387.8,51.4,16.0804938272,125.7,4.65555555556,17.1392592593,1387.8
1034,4925,URBANDALE,3926.57,75.5109615385,77.0,16.7109983146,50266,268.61,5.16557692308,25.3271153846,2968.25,76.108974359,16.4923934222,195.86,5.02205128205,25.5364102564,696.6,958.32,73.7169230769,17.366812992,72.75,5.59615384615,24.6992307692,958.32
1035,4926,DES MOINES,4462.74,51.295862069,77.0,23.7263081554,50322,219.05,2.51781609195,17.1070114943,4033.2,52.3792207792,23.8061750155,200.0,2.5974025974,17.4681818182,654.18,429.54,42.954,23.1113333333,19.05,1.905,14.326,429.54
1036,4927,WEST DES MOINES,2922.69,43.622238806,77.0,17.5691032944,50265,200.34,2.99014925373,14.5767164179,2158.74,41.5142307692,17.0818276879,150.6,2.89615384615,13.8830769231,270.72,763.95,50.93,19.2583253968,49.74,3.316,16.9813333333,763.95
1037,4929,ADEL,1039.8,148.542857143,25.0,12.7619047619,50003,82.5,11.7857142857,49.5342857143,528.24,132.06,12.9866666667,45.0,11.25,44.04,3152.48,511.56,170.52,12.4622222222,37.5,12.5,56.86,511.56
1038,4930,BOONE,3364.14,146.266956522,8.0,15.9138923395,50036,267.1,11.6130434783,49.1139130435,2837.16,157.62,15.3695238095,221.2,12.2888888889,52.9966666667,3181.19,526.98,105.396,17.8736190476,45.9,9.18,35.136,526.98
1039,4932,CEDAR FALLS,11457.17,100.501491228,7.0,16.0637573099,50613,853.63,7.48798245614,33.6873684211,9197.58,104.517954545,15.1874715909,711.81,8.08875,35.0754545455,324.53,2259.59,86.9073076923,19.0296474359,141.82,5.45461538462,28.9892307692,2259.59
1040,4933,BURLINGTON,2436.64,121.832,29.0,17.4698095238,52601,182.25,9.1125,40.627,2150.76,126.515294118,18.1319327731,164.7,9.68823529412,42.1905882353,1180.06,285.88,95.2933333333,13.7177777778,17.55,5.85,31.7666666667,285.88
1041,4934,SPRINGVILLE,4796.7,177.655555556,57.0,13.7015873016,52336,415.5,15.3888888889,60.3244444444,3820.14,181.911428571,12.4493424036,361.5,17.2142857143,62.0514285714,1063.04,976.56,162.76,18.0844444444,54.0,9.0,54.28,976.56
1042,4935,WATERLOO,31009.51,200.061354839,7.0,24.6935673337,50703,1809.13,11.6718064516,66.7859354839,28466.11,222.391484375,24.2074634194,1706.66,13.33328125,74.24453125,1639.58,2543.4,94.2,26.9980599647,102.47,3.79518518519,31.4266666667,2543.4
1043,4937,SHENANDOAH,2863.52,124.500869565,73.0,14.4189648033,51601,260.85,11.3413043478,41.7873913043,2003.36,117.844705882,15.1319327731,179.85,10.5794117647,39.6582352941,806.78,860.16,143.36,12.3988888889,81.0,13.5,47.82,860.16
1044,4938,HAZLETON,3893.86,125.608387097,10.0,14.5873886329,50641,302.0,9.74193548387,41.8864516129,3370.78,124.843703704,14.9930335097,251.9,9.32962962963,41.6318518519,188.4,523.08,130.77,11.8492857143,50.1,12.525,43.605,523.08
1045,4940,CAMBRIDGE,2116.42,41.4984313725,77.0,14.6304565804,50046,178.03,3.49078431373,13.9290196078,1425.39,38.5240540541,15.8076118848,110.46,2.98540540541,12.9275675676,297.0,691.03,49.3592857143,11.5194032759,67.57,4.82642857143,16.5757142857,691.03
1046,4941,URBANDALE,9530.11,87.4322018349,77.0,15.6747662735,50322,651.15,5.97385321101,29.2253211009,6832.39,80.3810588235,15.3574789916,482.05,5.67117647059,26.8924705882,2239.2,2697.72,112.405,16.7984920635,169.1,7.04583333333,37.4875,2697.72
1047,4942,DES MOINES,4790.68,122.837948718,77.0,16.6198290598,50309,317.1,8.13076923077,40.9753846154,3511.18,113.263870968,15.9862365591,249.6,8.05161290323,37.7825806452,4118.95,1279.5,159.9375,19.075,67.5,8.4375,53.3475,1279.5
1048,4943,ELDON,3515.94,90.1523076923,90.0,16.5870695971,52554,261.0,6.69230769231,30.0661538462,3206.83,97.1766666667,15.4986580087,238.5,7.22727272727,32.4075757576,807.17,309.11,51.5183333333,22.5733333333,22.5,3.75,17.1883333333,309.11
1049,4944,MARTENSDALE,2542.86,127.143,91.0,18.5163809524,50160,154.5,7.725,42.402,2233.98,131.410588235,19.6735014006,121.5,7.14705882353,43.8247058824,67.26,308.88,102.96,11.9593650794,33.0,11.0,34.34,308.88
1050,4945,OSAGE,14824.58,35.4655023923,66.0,16.7450634361,50461,1104.76,2.64296650718,11.8390669856,12057.11,34.5475931232,16.6599101622,907.22,2.59948424069,11.5350429799,5823.46,2767.47,40.1082608696,17.1757662272,197.54,2.86289855072,13.3768115942,2767.47
1051,4947,CEDAR FALLS,21201.56,46.6994713656,7.0,18.3192279685,50647,1487.5,3.27643171806,15.5931277533,17190.81,48.4248169014,18.2821634161,1202.06,3.38608450704,16.173915493,1046.51,4010.75,40.5126262626,18.4521362117,285.44,2.88323232323,13.5105050505,4010.75
1052,4948,WHEATLAND,1665.08,64.0415384615,23.0,16.5246657509,52777,134.37,5.16807692308,21.4161538462,894.04,47.0547368421,16.6436779449,78.12,4.11157894737,15.77,55.32,771.04,110.148571429,16.2016326531,56.25,8.03571428571,36.7414285714,771.04
1053,4949,DAVENPORT,6917.6,76.0175824176,82.0,17.7178053431,52802,559.36,6.14681318681,25.3923076923,5017.54,76.0233333333,16.4201197768,425.96,6.45393939394,25.4068181818,10599.38,1900.06,76.0024,21.1436952381,133.4,5.336,25.354,1900.06
1054,4950,CEDAR RAPIDS,6597.86,91.6369444444,57.0,18.3990066339,52403,406.74,5.64916666667,30.5627777778,4532.63,82.4114545455,17.2257298965,306.89,5.57981818182,27.4881818182,1121.65,2065.23,121.484117647,22.1949019608,99.85,5.87352941176,40.51,2065.23
1055,4952,DAVENPORT,10192.44,139.622465753,82.0,20.9026810176,52804,555.3,7.60684931507,46.571369863,8550.78,140.176721311,21.0132084309,465.3,7.62786885246,46.7595081967,2352.25,1641.66,136.805,20.3408333333,90.0,7.5,45.615,1641.66
1056,4953,LOST NATION,3187.39,96.5875757576,23.0,18.5366486291,52254,227.02,6.87939393939,32.2124242424,2555.05,106.460416667,20.4954712302,170.27,7.09458333333,35.5041666667,809.5,632.34,70.26,13.3131216931,56.75,6.30555555556,23.4344444444,632.34
1057,4956,CEDAR RAPIDS,8487.47,81.6102884615,57.0,21.5092364927,52405,529.77,5.09394230769,27.2375961538,7224.64,84.9957647059,20.6676148459,467.77,5.50317647059,28.3721176471,835.64,1262.83,66.4647368421,25.2743859649,62.0,3.26315789474,22.1621052632,1262.83
1058,4957,WALL LAKE,2256.84,161.202857143,81.0,17.6302040816,51466,132.75,9.48214285714,53.8971428571,1712.64,171.264,17.7476190476,103.5,10.35,57.312,603.3,544.2,136.05,17.3366666667,29.25,7.3125,45.36,544.2
1059,4958,CEDAR FALLS,13650.49,55.2651417004,7.0,18.7924665117,50613,929.23,3.76206477733,18.4891902834,11312.56,57.4241624365,18.4214554741,768.63,3.9016751269,19.2185279188,3287.37,2337.93,46.7586,20.25425,160.6,3.212,15.6156,2337.93
1060,4959,CEDAR FALLS,30067.22,143.862296651,7.0,17.1940110302,50613,2192.15,10.4887559809,48.2148803828,26035.06,150.491676301,17.2291038843,1897.2,10.9664739884,50.4776300578,6794.03,4032.16,112.004444444,17.0253703704,294.95,8.19305555556,37.3411111111,4032.16
1061,4960,AMES,5808.29,165.951142857,85.0,17.0833333333,50010,558.75,15.9642857143,55.3417142857,4769.37,183.437307692,14.9165384615,493.5,18.9807692308,61.1769230769,252.84,1038.92,115.435555556,23.342962963,65.25,7.25,38.4844444444,1038.92
1062,4961,DUBUQUE,646.67,49.7438461538,31.0,19.7844735406,52003,37.03,2.84846153846,16.5930769231,450.01,45.001,19.8014822695,21.63,2.163,15.009,252.84,196.66,65.5533333333,19.7277777778,15.4,5.13333333333,21.8733333333,196.66
1063,4962,DAVENPORT,41277.5,248.659638554,82.0,20.6910585198,52803,2669.75,16.0828313253,82.9314457831,34468.97,247.978201439,20.7101336074,2257.15,16.2384892086,82.7030215827,490.98,6808.53,252.167777778,20.5928571429,412.6,15.2814814815,84.1074074074,6808.53
1064,4967,BLUE GRASS,10346.51,24.3447294118,82.0,16.034432117,52726,836.28,1.96771764706,8.13416470588,8644.12,24.9110086455,16.0138642264,697.83,2.01103746398,8.32541786744,2149.08,1702.39,21.8255128205,16.125932861,138.45,1.775,7.28333333333,1702.39
1065,4968,BROOKLYN,1054.86,117.206666667,79.0,12.622962963,52211,96.0,10.6666666667,39.0933333333,994.74,124.3425,13.3658333333,87.0,10.875,41.475,5967.09,60.12,60.12,6.68,9.0,9.0,20.04,60.12
1066,4969,CLEAR LAKE,82625.02,142.702970639,17.0,20.4616169093,50428,5482.47,9.46886010363,47.6555613126,59746.53,130.450938865,20.4094115201,4024.75,8.78766375546,43.5851310044,1298.68,22878.49,189.078429752,20.6592207792,1457.72,12.0472727273,63.0626446281,22878.49
1067,4970,WEST LIBERTY,7740.18,44.2296,70.0,17.6824600673,52776,595.31,3.40177142857,14.7672571429,6050.11,40.3340666667,17.7156256341,478.31,3.18873333333,13.4704666667,7959.26,1690.07,67.6028,17.4834666667,117.0,4.68,22.548,1690.07
1068,4971,PLEASANT HILL,25512.08,207.415284553,77.0,18.2346428002,50327,2303.45,18.7272357724,69.9133333333,20142.38,214.280638298,18.5581724179,1887.95,20.0845744681,72.4365957447,321.28,5369.7,185.162068966,17.1859605911,415.5,14.3275862069,61.7344827586,5369.7
1069,4972,MONONA,7128.5,49.5034722222,22.0,14.837202381,52159,582.25,4.04340277778,16.5319444444,5796.74,50.4064347826,15.1062443064,450.75,3.91956521739,16.8325217391,420.81,1331.76,45.9227586207,13.7703119869,131.5,4.53448275862,15.34,1331.76
1070,4973,WEST UNION,24432.43,89.1694525547,33.0,14.4267159688,52175,2207.88,8.05795620438,29.9649635036,18474.4,98.7935828877,14.5229879512,1772.13,9.47663101604,33.276631016,446.08,5958.03,68.4831034483,14.2197865353,435.75,5.00862068966,22.8467816092,5958.03
1071,4974,DES MOINES,6428.0,85.7066666667,77.0,21.258047619,50317,382.86,5.1048,28.5870666667,4640.72,84.3767272727,21.2449199134,272.54,4.95527272727,28.1445454545,99.9,1787.28,89.364,21.2941488095,110.32,5.516,29.804,1787.28
1072,4975,SIOUX CITY,3413.3,136.532,97.0,18.8960190476,51104,194.7,7.788,45.5344,2866.64,130.301818182,18.7936147186,166.2,7.55454545455,43.4581818182,2267.28,546.66,182.22,19.646984127,28.5,9.5,60.76,546.66
1073,4978,WATERLOO,10753.07,125.035697674,7.0,19.2725747508,50702,658.5,7.65697674419,41.7862790698,9250.67,126.721506849,19.4375994781,571.95,7.83493150685,42.364109589,1003.14,1502.4,115.569230769,18.3458974359,86.55,6.65769230769,38.5415384615,1502.4
1074,4979,CEDAR RAPIDS,32940.75,115.177447552,57.0,23.9205842916,52402,1308.84,4.57636363636,38.4041258741,31883.49,113.869607143,23.8985713019,1262.79,4.50996428571,37.96825,157.84,1057.26,176.21,24.9478571429,46.05,7.675,58.745,1057.26
1075,4980,WASHBURN,2275.02,151.668,7.0,18.5733333333,50702,162.35,10.8233333333,50.852,1864.14,155.345,18.5888888889,141.75,11.8125,52.145,5399.17,410.88,136.96,18.5111111111,20.6,6.86666666667,45.68,410.88
1076,4981,TRAER,4039.74,192.368571429,86.0,17.1507936508,50675,270.2,12.8666666667,64.1571428571,2824.86,201.775714286,17.4014285714,178.3,12.7357142857,67.3014285714,2333.28,1214.88,173.554285714,16.6495238095,91.9,13.1285714286,57.8685714286,1214.88
1077,4982,ALTA,1919.76,137.125714286,11.0,12.3755102041,51002,161.25,11.5178571429,45.7371428571,1731.36,133.181538462,12.5223443223,143.25,11.0192307692,44.4184615385,562.27,188.4,188.4,10.4666666667,18.0,18.0,62.88,188.4
1078,4983,WEST BURLINGTON,1815.96,165.087272727,29.0,19.6007359307,52655,104.1,9.46363636364,55.0581818182,1420.2,157.8,19.0705291005,86.1,9.56666666667,52.6266666667,188.88,395.76,197.88,21.9866666667,18.0,9.0,66.0,395.76
1079,4984,MUSCATINE,9740.19,38.8055378486,70.0,21.4274218276,52761,650.36,2.59107569721,12.9566135458,7833.09,38.5866502463,20.846166878,519.62,2.5597044335,12.8860591133,2457.92,1907.1,39.73125,23.8856458855,130.74,2.72375,13.255,1907.1
1080,4985,MERRILL,1001.25,100.125,75.0,13.728,51038,78.0,7.8,33.455,531.96,88.66,14.2114285714,38.25,6.375,29.5533333333,3376.2,469.29,117.3225,13.0028571429,39.75,9.9375,39.3075,469.29
1081,4986,FLOYD,21420.09,162.273409091,34.0,17.5955685616,50435,1398.52,10.5948484848,54.2540909091,15528.97,149.317019231,16.6792060681,1043.62,10.0348076923,49.9729807692,3497.01,5891.12,210.397142857,20.9992006803,354.9,12.675,70.1553571429,5891.12
1082,4987,AMES,3735.1,31.387394958,85.0,16.6799252352,50010,291.49,2.44949579832,10.4782352941,3417.01,31.9346728972,16.9957343731,252.49,2.35971962617,10.6621495327,3127.37,318.09,26.5075,13.8639604219,39.0,3.25,8.83833333333,318.09
1083,4988,CEDAR FALLS,61263.35,56.9361988848,7.0,22.5958167834,50613,3505.44,3.25784386617,19.0326208178,49640.33,56.4736405006,23.1522559274,2780.32,3.16304891923,18.8893970421,2068.74,11623.02,59.0001015228,20.113024867,725.12,3.68081218274,19.6716751269,11623.02
1084,4989,IOWA CITY,2031.58,81.2632,52.0,13.8620952381,52240,205.8,8.232,27.1964,1612.36,84.8610526316,13.5227568922,161.8,8.51578947368,28.4257894737,1919.47,419.22,69.87,14.9366666667,44.0,7.33333333333,23.3033333333,419.22
1085,4991,ELKADER,3014.62,131.070434783,22.0,15.0616149068,52043,242.85,10.5586956522,43.7060869565,1762.54,110.15875,12.5505357143,181.35,11.334375,36.735,1522.5,1252.08,178.868571429,20.8012244898,61.5,8.78571428571,59.64,1252.08
1086,4992,DANVILLE,1361.74,90.7826666667,29.0,13.9927619048,52623,103.5,6.9,30.2826666667,851.34,85.134,12.8224761905,72.75,7.275,28.398,1072.35,510.4,102.08,16.3333333333,30.75,6.15,34.052,510.4
1087,4993,KEOKUK,11937.55,107.545495495,56.0,15.9382539683,52632,847.35,7.63378378378,35.9276576577,9309.45,105.789204545,16.1734902597,659.25,7.49147727273,35.3548863636,1448.91,2628.1,114.265217391,15.0382194617,188.1,8.17826086957,38.1191304348,2628.1
1088,4995,HARLAN,5267.08,69.3036842105,83.0,14.7252173108,51537,473.25,6.22697368421,23.1215789474,4455.28,79.5585714286,13.5755367094,405.05,7.23303571429,26.5421428571,2826.17,811.8,40.59,17.944322995,68.2,3.41,13.544,811.8
1089,4996,DUBUQUE,821.22,117.317142857,31.0,18.5233333333,52001,51.0,7.28571428571,39.1257142857,756.42,126.07,20.4105555556,42.0,7.0,42.0466666667,808.31,64.8,64.8,7.2,9.0,9.0,21.6,64.8
1090,4997,DES MOINES,27717.69,133.258125,77.0,16.0438255495,50309,2346.75,11.2824519231,44.5223557692,21706.63,133.169509202,15.9871487,1831.45,11.2358895706,44.4954601227,1257.2,6011.06,133.579111111,16.2491216931,515.3,11.4511111111,44.6197777778,6011.06
1091,4998,LAKE CITY,14081.67,102.785912409,13.0,13.6781717066,51449,1221.0,8.91240875912,34.4024817518,9881.33,102.930520833,13.0354265873,888.75,9.2578125,34.4246875,5013.51,4200.34,102.447317073,15.1831358885,332.25,8.10365853659,34.3504878049,4200.34
1092,4999,CLARKSVILLE,3234.06,77.0014285714,12.0,17.0630725624,50619,257.19,6.12357142857,25.7430952381,2373.52,74.1725,16.7160863095,186.39,5.8246875,24.819375,148.8,860.54,86.054,18.1734285714,70.8,7.08,28.699,860.54
1093,5000,NEVADA,2031.24,126.9525,85.0,14.5535119048,50201,141.6,8.85,42.34875,1303.56,118.505454545,12.9287445887,102.6,9.32727272727,39.5345454545,11.21,727.68,145.536,18.128,39.0,7.8,48.54,727.68
1094,5001,INDEPENDENCE,18261.43,53.8685250737,10.0,19.0877920378,50644,1289.72,3.80448377581,17.965840708,15661.33,58.0049259259,18.9515053522,1124.52,4.16488888889,19.3459259259,1184.83,2600.1,37.6826086957,19.6210877641,165.2,2.39420289855,12.5655072464,2600.1
1095,5003,DAVENPORT,28650.2,141.133990148,82.0,23.8693654703,52804,1773.69,8.73738916256,47.0773891626,23966.65,148.861180124,24.4056906241,1384.59,8.5999378882,49.6554658385,179.88,4683.55,111.513095238,21.813452381,389.1,9.26428571429,37.1947619048,4683.55
1096,5004,IDA GROVE,16701.95,101.841158537,47.0,13.1950116144,51445,1465.75,8.9375,34.0445731707,14350.01,97.6191156463,13.1237512148,1290.25,8.77721088435,32.6366666667,252.48,2351.94,138.349411765,13.8112044818,175.5,10.3235294118,46.2188235294,2351.94
1097,5005,LAURENS,12199.14,70.11,76.0,12.5071161741,50554,1214.12,6.97770114943,23.4590229885,9635.34,69.8213043478,12.4009256384,986.87,7.15123188406,23.3802898551,397.68,2563.8,71.2166666667,12.9141798942,227.25,6.3125,23.7608333333,2563.8
1098,5006,DUBUQUE,670.68,83.835,31.0,20.1841666667,52001,34.5,4.3125,27.955,576.18,82.3114285714,20.4961904762,29.25,4.17857142857,27.4485714286,679.29,94.5,94.5,18.0,5.25,5.25,31.5,94.5
1099,5007,DENVER,10998.33,99.0840540541,9.0,13.4114886315,50622,994.5,8.95945945946,33.3635135135,9702.39,103.216914894,12.9034549139,899.25,9.5664893617,34.8003191489,1718.87,1295.94,76.2317647059,16.2206162465,95.25,5.60294117647,25.4188235294,1295.94
1100,5009,CORALVILLE,4801.23,100.025625,52.0,32.3711111111,52241,179.25,3.734375,33.3704166667,4052.89,101.32225,31.444,159.0,3.975,33.80725,6166.71,748.34,93.5425,37.0066666667,20.25,2.53125,31.18625,748.34
1101,5010,SAC CITY,9151.68,59.0430967742,81.0,13.1494039939,50583,895.65,5.77838709677,19.7732903226,7581.09,59.6936220472,13.1458230221,743.55,5.85472440945,20.0092913386,600.55,1570.59,56.0925,13.1656462585,152.1,5.43214285714,18.7028571429,1570.59
1102,5011,WILLIAMSBURG,5508.62,77.5861971831,48.0,19.9593326626,52361,349.66,4.92478873239,26.0129577465,4606.07,76.7678333333,20.5390674603,285.56,4.75933333333,25.7651666667,1060.21,902.55,82.05,16.7971428571,64.1,5.82727272727,27.3645454545,902.55
1103,5012,PERRY,4861.24,48.1310891089,8.0,21.1541120127,50220,390.5,3.86633663366,16.103960396,3768.17,49.5811842105,22.1513157895,302.14,3.97552631579,16.6026315789,291.36,1093.07,43.7228,18.1226125313,88.36,3.5344,14.588,1093.07
1104,5013,BETTENDORF,11695.78,86.6354074074,82.0,14.6650582011,52722,1016.25,7.52777777778,28.9427407407,8765.72,84.2857692308,14.898040293,728.75,7.00721153846,28.1498076923,827.9,2930.06,94.5180645161,13.8834408602,287.5,9.27419354839,31.6029032258,2930.06
1105,5014,IOWA CITY,7612.34,97.5941025641,52.0,31.9532094338,52240,282.36,3.62,32.5376923077,5370.07,99.4457407407,32.3881830269,199.49,3.69425925926,33.1548148148,3923.51,2242.27,93.4279166667,30.9745188492,82.87,3.45291666667,31.1491666667,2242.27
1106,5017,LANSING,10476.62,69.381589404,3.0,14.2121996216,52151,965.6,6.39470198675,23.2162913907,8060.58,68.31,13.9482828894,748.85,6.34618644068,22.8729661017,162.0,2416.04,73.2133333333,15.1559018759,216.75,6.56818181818,24.4439393939,2416.04
1107,5018,DAVENPORT,25745.73,100.569257813,82.0,21.5747861332,52802,1559.97,6.0936328125,33.546953125,19538.85,100.715721649,21.0281949981,1201.66,6.19412371134,33.5944329897,6969.7,6206.88,100.110967742,23.2850874269,358.31,5.77919354839,33.3983870968,6206.88
1108,5019,BELLEVUE,2892.48,160.693333333,49.0,20.500026455,52031,160.35,8.90833333333,53.5866666667,1923.48,147.96,19.4018315018,116.85,8.98846153846,49.3476923077,2293.74,969.0,193.8,23.3553333333,43.5,8.7,64.608,969.0
1109,5020,STANWOOD,2087.76,231.973333333,16.0,14.1571428571,52337,119.7,13.3,77.36,472.08,118.02,12.165,42.6,10.65,39.39,2274.03,1615.68,323.136,15.7508571429,77.1,15.42,107.736,1615.68
1110,5021,OKOBOJI,3744.67,93.61675,30.0,19.0877559524,51355,250.82,6.2705,31.2215,2799.69,93.323,20.3198650794,161.87,5.39566666667,31.124,1505.16,944.98,94.498,15.3914285714,88.95,8.895,31.514,944.98
1111,5022,WEST DES MOINES,8013.24,77.0503846154,77.0,17.6514046547,50265,536.48,5.15846153846,25.7331730769,6545.47,76.1101162791,17.8109123843,428.03,4.97709302326,25.428255814,591.84,1467.77,81.5427777778,16.8893121693,108.45,6.025,27.19,1467.77
1112,5023,CEDAR RAPIDS,2258.4,132.847058824,57.0,15.688627451,52404,156.7,9.21764705882,44.3176470588,1525.44,117.341538462,14.8184615385,114.9,8.83846153846,39.1384615385,229.44,732.96,183.24,18.5166666667,41.8,10.45,61.15,732.96
1113,5024,CEDAR RAPIDS,1886.04,104.78,57.0,14.2735185185,52404,152.1,8.45,34.98,1473.48,98.232,12.7622222222,124.5,8.3,32.808,1823.18,412.56,137.52,21.83,27.6,9.2,45.84,412.56
1114,5025,CEDAR RAPIDS,2528.64,109.940869565,57.0,13.2666666667,52403,203.1,8.83043478261,36.6730434783,2051.52,113.973333333,14.04,157.5,8.75,38.0133333333,3173.26,477.12,95.424,10.4826666667,45.6,9.12,31.848,477.12
1115,5027,SIOUX CITY,16035.19,208.249220779,97.0,29.5361781076,51101,753.75,9.78896103896,69.4880519481,11906.43,212.614821429,30.1691751701,544.5,9.72321428571,70.9621428571,1925.02,4128.76,196.607619048,27.848185941,209.25,9.96428571429,65.5571428571,4128.76
1116,5028,STORM LAKE,11991.16,146.233658537,11.0,23.0906228223,50588,704.25,8.58841463415,48.8156097561,9854.93,161.556229508,22.5675117096,572.4,9.38360655738,53.938852459,769.08,2136.23,101.725238095,24.6101360544,131.85,6.27857142857,33.9338095238,2136.23
1117,5029,DAVENPORT,36511.78,135.228814815,82.0,23.3618543813,52806,1929.87,7.14766666667,45.1224074074,30094.57,139.326712963,22.8723098545,1603.14,7.42194444444,46.4957407407,221.28,6417.21,118.837222222,25.3200324886,326.73,6.05055555556,39.6290740741,6417.21
1118,5031,RAYMOND,7398.2,51.3763888889,7.0,19.3444865673,50667,471.58,3.27486111111,17.1334722222,6025.64,50.6356302521,19.6352286178,376.57,3.16445378151,16.8861344538,7048.32,1372.56,54.9024,17.9605544073,95.01,3.8004,18.3108,1372.56
1119,5034,MASON CITY,24665.44,110.113571429,17.0,17.113892432,50401,1628.89,7.27183035714,36.7507142857,19995.27,113.609488636,17.2263149351,1298.87,7.37994318182,37.9236931818,10543.16,4670.17,97.2952083333,16.7016765873,330.02,6.87541666667,32.4497916667,4670.17
1120,5035,COUNCIL BLUFFS,1559.34,119.949230769,78.0,19.421025641,51503,83.55,6.42692307692,39.9923076923,1016.58,112.953333333,20.8325925926,50.55,5.61666666667,37.66,95.94,542.76,135.69,16.245,33.0,8.25,45.24,542.76
1121,5037,JEFFERSON,9234.7,55.9678787879,37.0,19.0860036075,50129,603.42,3.65709090909,18.7089090909,7412.71,57.0208461538,19.8963965201,479.17,3.68592307692,19.0726153846,695.67,1821.99,52.0568571429,16.0759727891,124.25,3.55,17.358,1821.99
1122,5039,SOLON,4394.7,133.172727273,52.0,14.6498701299,52333,357.3,10.8272727273,44.6636363636,3498.42,134.554615385,14.8424542125,286.5,11.0192307692,45.1915384615,1298.38,896.28,128.04,13.9345578231,70.8,10.1142857143,42.7028571429,896.28
1123,5040,WILTON,2791.14,111.6456,70.0,16.9936190476,52778,182.24,7.2896,37.2356,2133.84,112.307368421,16.2387218045,140.24,7.38105263158,37.4552631579,580.44,657.3,109.55,19.3841269841,42.0,7.0,36.54,657.3
